StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,PursueHigherEducation,InternetAccessAtHome,StrengthOfFamilialRelationship,FreetimeAfterSchool,HealthStatus,is_synthetic
2148.0,16,1,0,2,4,6,0,3,1,1,1,0,3.18,1.0,0,0,0,0,0,0
257.0,16,1,0,2,4,7,1,2,0,1,1,0,2.72,2.0,0,0,0,0,0,0
2187.0,16,1,1,2,4,9,1,0,0,0,0,0,2.19,3.0,0,0,0,0,0,0
1473.0,16,1,0,2,4,13,0,1,0,0,0,0,1.67,4.0,0,0,0,0,0,0
1130.0,16,1,0,2,4,14,1,2,1,1,0,0,2.05,3.0,0,0,0,0,0,0
108.0,16,1,2,2,4,24,1,3,1,1,0,0,1.49,4.0,0,0,0,0,0,0
236.0,16,1,0,2,5,0,0,3,0,0,1,0,2.98,2.0,0,0,0,0,0,0
1881.0,16,1,0,2,5,7,1,2,1,0,1,0,2.88,2.0,0,0,0,0,0,0
1246.0,16,1,0,2,5,16,0,2,1,0,0,1,1.68,4.0,0,0,0,0,0,0
578.0,16,1,0,2,5,18,1,2,0,0,0,0,1.67,4.0,0,0,0,0,0,0
169.0,16,1,2,2,5,20,0,2,0,1,0,0,1.32,4.0,0,0,0,0,0,0
1844.0,16,1,0,2,5,27,0,2,0,0,0,0,0.31,4.0,0,0,0,0,0,0
623.0,16,1,0,2,5,28,0,4,0,0,0,0,0.3,4.0,0,0,0,0,0,0
1877.0,16,1,3,2,6,0,0,3,1,0,1,0,3.49,1.0,0,0,0,0,0,0
1649.0,16,1,0,2,6,10,0,3,0,1,0,1,2.32,3.0,0,0,0,0,0,0
1180.0,16,1,2,2,6,19,0,1,0,0,1,0,0.9,4.0,0,0,0,0,0,0
1458.0,16,1,0,2,6,22,1,4,1,0,0,0,1.31,4.0,0,0,0,0,0,0
1466.0,16,1,0,2,6,24,0,3,1,1,0,0,1.3,4.0,0,0,0,0,0,0
527.0,16,1,0,2,7,0,0,2,1,1,1,0,3.86,0.0,0,0,0,0,0,0
1816.0,16,1,0,2,7,2,0,0,0,1,0,0,2.67,2.0,0,0,0,0,0,0
304.0,16,1,1,2,7,4,0,2,0,1,1,0,3.06,1.0,0,0,0,0,0,0
1651.0,16,1,1,2,7,6,0,0,0,0,0,0,2.1,3.0,0,0,0,0,0,0
2366.0,16,1,0,2,7,17,0,0,0,0,0,0,0.98,2.0,0,0,0,0,0,0
2389.0,16,1,0,2,7,20,0,2,0,0,0,1,1.14,2.0,0,0,0,0,0,0
1094.0,16,1,0,2,7,24,0,3,1,0,1,0,0.7,4.0,0,0,0,0,0,0
1835.0,16,1,1,2,7,27,0,2,1,0,0,0,0.51,4.0,0,0,0,0,0,0
1107.0,16,1,2,2,7,27,0,3,1,0,0,0,0.47,4.0,0,0,0,0,0,0
535.0,16,1,3,2,7,27,0,4,1,1,0,0,0.66,4.0,0,0,0,0,0,0
1908.0,16,1,0,2,7,27,1,3,1,0,0,1,0.88,4.0,0,0,0,0,0,0
902.0,16,1,3,2,7,28,1,2,0,1,0,0,0.83,4.0,0,0,0,0,0,0
1810.0,16,1,0,2,8,5,0,0,0,0,0,0,2.63,2.0,0,0,0,0,0,0
1025.0,16,1,1,2,8,16,0,2,1,0,1,0,1.89,4.0,0,0,0,0,0,0
2158.0,16,1,3,2,8,16,0,4,0,0,1,0,1.47,4.0,0,0,0,0,0,0
1101.0,16,1,2,2,8,20,1,2,1,0,0,0,1.72,4.0,0,0,0,0,0,0
1234.0,16,1,0,2,9,9,0,2,1,1,0,0,3.0,2.0,0,0,0,0,0,0
1537.0,16,1,0,2,9,16,1,2,0,0,0,1,1.67,4.0,0,0,0,0,0,0
2212.0,16,1,2,2,9,23,1,3,1,0,0,0,1.12,4.0,0,0,0,0,0,0
2125.0,16,1,2,2,10,9,0,3,0,0,0,0,2.15,3.0,0,0,0,0,0,0
1311.0,16,1,2,2,10,12,0,3,0,0,0,0,2.23,3.0,0,0,0,0,0,0
117.0,16,1,2,2,10,16,0,4,0,0,0,0,1.82,4.0,0,0,0,0,0,0
1569.0,16,1,0,2,10,23,0,1,0,1,0,0,0.89,4.0,0,0,0,0,0,0
2115.0,16,1,0,2,11,1,0,0,0,0,0,0,2.79,2.0,0,0,0,0,0,0
186.0,16,1,0,2,11,2,0,3,0,0,0,0,2.96,2.0,0,0,0,0,0,0
2326.0,16,1,0,2,11,4,0,4,1,1,0,0,3.55,1.0,0,0,0,0,0,0
324.0,16,1,1,2,11,5,1,1,0,1,0,0,2.98,2.0,0,0,0,0,0,0
698.0,16,1,0,2,11,12,1,2,0,0,0,0,2.21,3.0,0,0,0,0,0,0
270.0,16,1,0,2,11,15,0,3,0,0,0,0,1.66,4.0,0,0,0,0,0,0
1608.0,16,1,1,2,11,22,0,3,1,0,0,0,1.29,4.0,0,0,0,0,0,0
1795.0,16,1,1,2,12,0,0,1,0,0,0,0,2.74,2.0,0,0,0,0,0,0
431.0,16,1,0,2,12,8,0,2,1,0,0,0,2.4,3.0,0,0,0,0,0,0
1331.0,16,1,0,2,12,9,0,1,1,0,0,0,2.71,2.0,0,0,0,0,0,0
1214.0,16,1,2,2,12,16,0,3,1,0,1,0,2.14,3.0,0,0,0,0,0,0
2383.0,16,1,2,2,12,18,1,4,0,0,0,0,1.81,3.0,0,0,0,0,0,0
1212.0,16,1,0,2,12,19,1,2,0,1,0,0,1.86,4.0,0,0,0,0,0,0
1097.0,16,1,0,2,12,20,1,3,0,0,0,0,1.77,4.0,0,0,0,0,0,0
584.0,16,1,2,2,12,22,0,4,0,0,0,0,1.58,4.0,0,0,0,0,0,0
1071.0,16,1,1,2,12,24,1,3,1,1,0,0,1.44,4.0,0,0,0,0,0,0
2347.0,16,1,1,2,13,4,0,3,0,0,1,0,2.99,4.0,0,0,0,0,0,0
1335.0,16,1,0,2,13,4,0,3,0,0,0,1,3.37,1.0,0,0,0,0,0,0
909.0,16,1,3,2,13,15,1,2,1,0,1,0,2.25,3.0,0,0,0,0,0,0
1730.0,16,1,1,2,13,18,0,1,0,0,0,0,1.36,4.0,0,0,0,0,0,0
483.0,16,1,0,2,13,20,0,4,0,0,1,0,1.6,4.0,0,0,0,0,0,0
2096.0,16,1,2,2,13,27,1,1,0,1,0,0,1.03,4.0,0,0,0,0,0,0
481.0,16,1,0,2,13,28,1,4,0,0,0,1,1.19,4.0,0,0,0,0,0,0
2022.0,16,1,0,2,14,3,0,2,0,0,0,0,2.66,2.0,0,0,0,0,0,0
222.0,16,1,0,2,14,16,0,3,0,0,1,0,1.96,4.0,0,0,0,0,0,0
1602.0,16,1,0,2,15,3,0,1,0,1,1,0,3.36,1.0,0,0,0,0,0,0
579.0,16,1,0,2,15,5,0,3,0,0,0,0,3.28,1.0,0,0,0,0,0,0
2361.0,16,1,1,2,15,7,0,0,0,0,0,0,2.46,0.0,0,0,0,0,0,0
453.0,16,1,0,2,15,9,0,2,0,0,0,1,2.57,2.0,0,0,0,0,0,0
1624.0,16,1,2,2,15,28,1,3,0,0,0,0,0.35,4.0,0,0,0,0,0,0
928.0,16,1,1,2,16,4,1,2,1,1,0,0,3.26,1.0,0,0,0,0,0,0
754.0,16,1,2,2,16,20,0,2,1,1,0,0,1.83,4.0,0,0,0,0,0,0
846.0,16,1,1,2,16,23,1,3,1,1,0,1,1.77,4.0,0,0,0,0,0,0
2192.0,16,1,1,2,16,28,0,1,1,1,0,0,0.82,2.0,0,0,0,0,0,0
334.0,16,1,0,2,17,7,0,2,0,0,0,0,2.54,2.0,0,0,0,0,0,0
1861.0,16,1,1,2,17,12,0,2,1,1,0,0,2.82,2.0,0,0,0,0,0,0
2173.0,16,1,2,2,17,13,0,1,0,0,1,0,1.8,4.0,0,0,0,0,0,0
694.0,16,1,0,2,17,14,1,1,0,0,0,0,2.4,3.0,0,0,0,0,0,0
872.0,16,1,2,2,17,24,0,2,1,0,0,1,1.26,4.0,0,0,0,0,0,0
1538.0,16,1,3,2,18,2,0,4,0,0,0,0,3.31,1.0,0,0,0,0,0,0
1391.0,16,1,2,2,18,5,0,0,1,0,0,0,3.06,1.0,0,0,0,0,0,0
1614.0,16,1,0,2,18,6,0,3,1,0,1,0,3.17,1.0,0,0,0,0,0,0
2391.0,16,1,0,2,18,13,0,2,0,0,0,1,2.14,1.0,0,0,0,0,0,0
827.0,16,1,2,2,18,13,1,1,0,0,0,0,2.59,2.0,0,0,0,0,0,0
452.0,16,1,1,2,18,24,0,3,0,1,1,0,1.06,4.0,0,0,0,0,0,0
1354.0,16,1,1,2,18,25,0,1,0,0,1,0,0.69,4.0,0,0,0,0,0,0
1390.0,16,1,0,2,18,29,0,4,0,0,0,0,0.91,4.0,0,0,0,0,0,0
863.0,16,1,0,2,19,1,0,0,1,0,0,0,3.3,1.0,0,0,0,0,0,0
42.0,16,1,3,2,19,12,1,4,0,0,0,0,2.81,2.0,0,0,0,0,0,0
2035.0,16,1,0,2,19,17,0,3,0,0,1,0,2.02,3.0,0,0,0,0,0,0
1911.0,16,1,1,2,20,15,0,2,1,0,0,0,2.48,3.0,0,0,0,0,0,0
2215.0,16,1,0,2,20,18,0,2,1,0,0,0,1.88,1.0,0,0,0,0,0,0
0.0,16,1,0,3,1,0,0,0,1,0,0,0,2.6,2.8,0,1,4,5,4,0
0.0,16,1,0,3,1,0,0,3,1,0,0,0,0.0,0.8,1,1,4,3,5,0
0.0,16,1,0,3,1,4,0,3,1,0,0,0,2.0,1.8,1,1,4,3,5,0
1745.0,16,1,0,3,1,11,0,3,0,0,0,0,1.97,4.0,0,0,0,0,0,0
0.0,16,1,0,3,2,0,0,3,0,0,0,0,2.6,2.2,1,0,4,3,5,0
0.0,16,1,0,3,2,0,0,3,1,0,0,0,3.0,2.8,1,1,4,4,4,0
0.0,16,1,0,3,2,2,0,3,1,0,0,0,2.8,2.6,1,0,5,3,4,0
2198.0,16,1,1,3,2,3,0,3,0,0,0,0,2.73,0.0,0,0,0,0,0,0
1797.0,16,1,2,3,2,4,0,1,0,0,1,1,2.28,3.0,0,0,0,0,0,0
0.0,16,1,0,3,2,4,0,3,1,0,0,0,2.0,1.6,1,0,5,3,4,0
0.0,16,1,0,3,2,4,0,3,1,0,0,0,2.2,2.2,1,1,4,3,5,0
0.0,16,1,0,3,2,4,1,3,0,0,0,0,2.0,1.2,1,0,4,3,5,0
0.0,16,1,0,3,2,4,1,3,1,0,0,0,1.8,2.0,1,1,4,4,4,0
0.0,16,1,0,3,2,6,0,3,0,0,0,0,2.6,2.6,1,1,2,3,3,0
101.0,16,1,0,3,2,6,0,3,1,0,1,1,2.53,2.0,0,0,0,0,0,0
27.0,16,1,0,3,2,8,0,3,0,0,1,0,2.15,3.0,0,0,0,0,0,0
0.0,16,1,0,3,2,12,0,3,0,0,0,0,2.2,2.2,1,1,2,3,3,0
1840.0,16,1,0,3,2,17,0,3,0,0,0,0,1.58,4.0,0,0,0,0,0,0
0.0,16,1,0,3,2,54,1,3,1,0,0,0,2.2,2.2,1,1,4,3,5,0
0.0,16,1,0,3,3,0,0,3,1,0,0,0,2.0,1.4,1,1,4,1,2,0
0.0,16,1,0,3,3,0,1,3,0,0,0,0,1.6,1.4,1,1,4,3,4,0
0.0,16,1,0,3,3,2,0,3,0,0,0,0,2.2,1.8,1,1,4,3,4,0
20.0,16,1,0,3,3,2,0,3,0,0,0,1,2.78,2.0,0,0,0,0,0,0
0.0,16,1,0,3,3,4,0,3,1,0,0,0,2.2,2.2,1,1,4,1,2,0
25.0,16,1,0,3,3,5,0,4,0,0,1,0,2.98,2.0,0,0,0,0,0,0
1253.0,16,1,0,3,3,19,0,3,0,0,0,1,0.69,4.0,0,0,0,0,0,0
753.0,16,1,0,3,3,27,1,0,0,0,0,0,0.32,4.0,0,0,0,0,0,0
985.0,16,1,0,3,3,29,0,0,0,1,0,0,0.12,4.0,0,0,0,0,0,0
1863.0,16,1,1,3,4,13,0,3,1,0,0,0,2.13,3.0,0,0,0,0,0,0
804.0,16,1,3,3,4,28,1,2,0,0,0,0,0.15,4.0,0,0,0,0,0,0
126.0,16,1,1,3,5,1,0,3,1,0,0,0,3.54,0.0,0,0,0,0,0,0
2124.0,16,1,1,3,5,27,0,0,0,1,0,0,0.0,4.0,0,0,0,0,0,0
2090.0,16,1,1,3,6,16,0,0,0,1,0,1,1.17,4.0,0,0,0,0,0,0
1865.0,16,1,0,3,6,18,1,0,0,0,1,0,1.26,4.0,0,0,0,0,0,0
1104.0,16,1,2,3,7,19,1,3,1,0,0,1,1.62,4.0,0,0,0,0,0,0
2112.0,16,1,0,3,8,16,0,2,0,0,0,0,1.41,4.0,0,0,0,0,0,0
1409.0,16,1,3,3,9,16,0,1,1,0,0,1,1.62,4.0,0,0,0,0,0,0
1891.0,16,1,0,3,10,14,1,1,0,0,0,0,1.91,4.0,0,0,0,0,0,0
2068.0,16,1,0,3,10,16,0,1,1,0,0,0,1.76,4.0,0,0,0,0,0,0
2046.0,16,1,3,3,11,6,0,4,1,1,0,0,3.13,1.0,0,0,0,0,0,0
1502.0,16,1,2,3,11,18,0,2,1,0,1,0,1.83,4.0,0,0,0,0,0,0
2002.0,16,1,3,3,11,21,0,2,0,0,0,0,0.85,4.0,0,0,0,0,0,0
1270.0,16,1,0,3,11,24,0,4,1,1,0,0,1.21,4.0,0,0,0,0,0,0
2331.0,16,1,0,3,12,5,0,3,1,1,0,0,3.26,2.0,0,0,0,0,0,0
1728.0,16,1,0,3,12,19,0,3,0,0,0,1,1.47,4.0,0,0,0,0,0,0
1585.0,16,1,1,3,13,22,0,1,1,1,0,0,1.47,4.0,0,0,0,0,0,0
1365.0,16,1,0,3,13,29,1,4,1,0,0,0,1.12,4.0,0,0,0,0,0,0
409.0,16,1,3,3,14,11,0,2,0,1,0,0,2.44,3.0,0,0,0,0,0,0
958.0,16,1,0,3,14,18,1,3,1,0,0,0,1.79,4.0,0,0,0,0,0,0
1809.0,16,1,0,3,14,26,0,1,1,0,0,0,0.65,4.0,0,0,0,0,0,0
2136.0,16,1,1,3,14,27,0,2,0,0,0,0,0.8,4.0,0,0,0,0,0,0
1826.0,16,1,1,3,14,27,1,0,0,0,0,0,0.13,4.0,0,0,0,0,0,0
397.0,16,1,3,3,15,6,0,3,0,0,0,0,2.81,2.0,0,0,0,0,0,0
557.0,16,1,3,3,16,0,0,3,1,0,0,0,3.65,0.0,0,0,0,0,0,0
1880.0,16,1,0,3,17,19,1,1,0,0,0,0,1.89,4.0,0,0,0,0,0,0
784.0,16,1,1,3,18,6,0,4,0,0,0,0,2.9,2.0,0,0,0,0,0,0
1494.0,16,1,3,3,19,7,0,4,0,1,1,0,3.32,1.0,0,0,0,0,0,0
164.0,16,1,1,3,19,11,1,2,1,0,0,0,2.37,3.0,0,0,0,0,0,0
1670.0,16,1,2,3,19,24,1,2,1,0,1,0,1.27,4.0,0,0,0,0,0,0
2056.0,16,1,0,3,19,27,0,2,0,1,0,0,0.99,4.0,0,0,0,0,0,0
95.0,16,1,2,3,19,29,0,3,0,0,0,1,0.73,4.0,0,0,0,0,0,0
422.0,16,1,1,3,20,7,0,3,0,0,0,0,3.11,1.0,0,0,0,0,0,0
1852.0,16,1,0,3,20,8,0,1,0,1,0,1,2.24,3.0,0,0,0,0,0,0
0.0,16,1,0,4,1,12,0,0,0,0,0,0,2.8,3.0,1,1,3,2,5,0
0.0,16,1,0,4,1,16,0,0,0,0,0,0,2.2,2.4,1,1,3,2,5,0
0.0,16,1,0,4,2,2,0,3,0,0,0,0,1.6,1.4,1,0,4,2,2,0
0.0,16,1,0,4,2,2,0,3,1,0,0,0,3.0,2.8,1,1,4,3,2,0
0.0,16,1,0,4,2,2,0,3,1,0,0,0,3.0,3.2,1,1,5,4,1,0
0.0,16,1,0,4,2,2,0,3,1,0,0,0,3.2,3.2,1,1,4,3,2,0
0.0,16,1,0,4,2,2,0,3,1,0,0,0,3.2,3.2,1,1,5,4,1,0
0.0,16,1,0,4,2,4,0,0,1,0,0,0,3.0,2.8,1,1,1,3,1,0
0.0,16,1,0,4,2,10,1,0,1,0,0,0,2.6,2.2,1,1,1,3,1,0
0.0,16,1,0,4,2,12,0,3,0,0,0,0,1.0,1.0,1,1,2,4,3,0
0.0,16,1,0,4,2,14,0,3,0,0,0,0,2.2,2.4,1,1,2,4,3,0
0.0,16,1,0,4,3,0,0,3,1,0,0,0,2.6,2.8,1,1,3,4,4,0
0.0,16,1,0,4,3,0,1,3,0,0,0,0,1.6,1.4,1,1,5,3,3,0
0.0,16,1,0,4,3,2,0,3,0,0,0,0,2.6,2.4,1,1,5,3,3,0
0.0,16,1,0,4,3,2,1,3,1,0,0,0,1.8,2.0,1,1,3,4,4,0
0.0,16,1,0,4,1,1,0,3,0,0,0,0,2.2,2.2,1,0,5,1,5,0
0.0,16,1,0,4,1,4,0,0,1,0,0,0,2.6,2.4,1,1,5,3,1,0
0.0,16,1,0,4,1,4,0,3,0,0,0,0,2.8,2.8,1,1,4,4,2,0
0.0,16,1,0,4,1,6,0,0,1,0,0,0,2.8,2.2,1,1,5,3,1,0
0.0,16,1,0,4,1,6,0,3,0,0,0,0,3.4,3.4,1,1,4,4,2,0
529.0,16,1,2,4,1,16,1,4,0,0,0,0,1.89,4.0,0,0,0,0,0,0
0.0,16,1,0,4,2,0,0,0,1,0,0,0,3.2,2.8,1,1,4,3,2,0
196.0,16,1,0,4,2,0,0,1,1,0,0,1,3.12,1.0,0,0,0,0,0,0
0.0,16,1,0,4,2,0,0,3,0,0,0,0,2.2,2.2,1,1,4,5,3,0
0.0,16,1,0,4,2,0,0,3,0,0,0,0,3.4,3.2,1,1,4,4,3,0
0.0,16,1,0,4,2,0,0,3,1,0,0,0,3.2,3.4,1,0,2,4,4,0
0.0,16,1,0,4,2,0,1,3,0,0,0,0,2.0,1.8,1,1,4,5,3,0
0.0,16,1,0,4,2,0,1,3,0,0,0,0,2.8,2.8,1,1,4,4,3,0
0.0,16,1,0,4,2,4,0,3,0,0,0,0,1.6,1.6,1,1,4,3,3,0
0.0,16,1,0,4,2,6,0,3,1,0,0,0,2.2,2.0,1,0,2,4,4,0
0.0,16,1,0,4,3,0,0,3,1,0,0,0,2.8,2.6,1,1,5,3,5,0
0.0,16,1,0,4,3,1,0,3,0,0,0,0,2.4,2.0,1,1,5,3,5,0
0.0,16,1,0,4,3,2,0,3,1,0,0,0,2.8,3.0,1,1,5,4,4,0
0.0,16,1,0,4,3,4,0,3,1,0,0,0,3.2,3.0,1,1,5,3,5,0
0.0,16,1,0,4,3,4,1,3,1,0,0,0,3.2,2.8,1,1,5,4,4,0
0.0,16,1,0,4,3,6,0,0,1,0,0,0,3.4,3.2,1,1,4,2,4,0
0.0,16,1,0,4,3,6,1,3,1,0,0,0,2.8,2.6,1,1,3,2,2,0
0.0,16,1,0,4,3,10,0,3,1,0,0,0,2.8,2.6,1,1,3,2,2,0
874.0,16,1,0,4,3,16,0,2,0,1,1,0,1.69,4.0,0,0,0,0,0,0
1482.0,16,1,0,4,3,19,0,3,0,1,0,0,1.17,4.0,0,0,0,0,0,0
1339.0,16,1,3,4,5,25,1,2,1,0,0,0,0.89,4.0,0,0,0,0,0,0
1228.0,16,1,1,4,9,19,0,2,0,1,0,0,1.61,4.0,0,0,0,0,0,0
2243.0,16,1,3,4,10,15,0,3,1,1,0,1,2.19,4.0,0,0,0,0,0,0
381.0,16,1,0,4,10,22,0,1,1,0,0,0,1.04,4.0,0,0,0,0,0,0
1137.0,16,1,0,4,12,18,1,4,0,0,0,0,2.07,3.0,0,0,0,0,0,0
1563.0,16,1,2,4,12,19,0,2,1,0,1,0,1.57,4.0,0,0,0,0,0,0
1741.0,16,1,1,4,17,23,0,3,0,0,0,1,1.22,4.0,0,0,0,0,0,0
417.0,16,1,2,4,18,19,1,2,1,0,0,0,1.53,4.0,0,0,0,0,0,0
2012.0,16,1,3,4,19,15,0,4,0,1,0,0,2.22,3.0,0,0,0,0,0,0
54.0,17,0,0,0,0,29,1,2,1,1,0,0,0.76,4.0,0,0,0,0,0,0
0.0,17,0,0,0,1,0,0,0,0,0,0,0,2.0,1.8,0,0,5,2,4,0
0.0,17,0,0,0,1,0,0,0,0,0,0,0,2.4,1.6,1,1,4,4,5,0
0.0,17,0,0,0,1,0,0,0,0,0,0,0,2.6,2.4,1,1,4,4,5,0
0.0,17,0,0,0,1,0,0,0,1,0,0,0,0.0,1.4,0,1,3,3,5,0
0.0,17,0,0,0,1,0,0,0,1,0,0,0,0.0,1.4,1,0,1,2,5,0
0.0,17,0,0,0,1,0,0,0,1,0,0,0,2.0,1.6,0,0,5,5,5,0
0.0,17,0,0,0,1,0,0,3,0,0,0,0,0.0,1.0,1,1,5,4,5,0
0.0,17,0,0,0,1,0,0,3,0,0,0,0,1.8,2.0,1,1,4,4,5,0
0.0,17,0,0,0,1,0,0,3,1,0,0,0,2.0,1.8,0,1,4,5,3,0
0.0,17,0,0,0,1,0,0,3,1,0,0,0,2.0,1.8,1,1,4,4,5,0
0.0,17,0,0,0,1,0,0,3,1,0,0,0,2.0,2.0,1,1,4,5,2,0
0.0,17,0,0,0,1,2,0,3,0,0,0,0,2.0,2.2,1,1,4,4,4,0
0.0,17,0,0,0,1,2,0,3,1,0,0,0,1.6,1.4,1,1,4,4,5,0
0.0,17,0,0,0,1,2,0,3,1,0,0,0,2.0,1.6,0,1,4,5,3,0
0.0,17,0,0,0,1,4,0,0,0,0,0,0,2.4,2.2,1,0,4,1,5,0
0.0,17,0,0,0,1,4,0,0,0,0,0,0,2.8,2.4,0,0,4,2,4,0
0.0,17,0,0,0,1,4,0,3,1,0,0,0,2.2,2.0,1,1,5,5,3,0
0.0,17,0,0,0,1,8,0,0,0,0,0,0,1.8,1.6,0,1,4,4,4,0
0.0,17,0,0,0,1,8,0,0,0,0,0,0,2.6,3.2,1,0,2,2,5,0
0.0,17,0,0,0,1,8,0,0,1,0,0,0,1.8,1.6,0,0,5,5,3,0
0.0,17,0,0,0,1,8,0,3,0,0,0,0,2.0,2.2,1,1,4,4,4,0
0.0,17,0,0,0,1,8,1,0,1,0,0,0,1.8,1.6,0,1,3,3,5,0
0.0,17,0,0,0,1,12,0,3,1,0,0,0,1.4,1.2,0,1,5,3,1,0
1239.0,17,0,0,0,1,12,0,3,1,0,1,0,2.23,3.0,0,0,0,0,0,0
0.0,17,0,0,0,1,14,0,0,0,0,0,0,2.0,1.8,1,0,2,2,5,0
0.0,17,0,0,0,1,22,0,3,0,0,0,0,1.2,1.8,1,1,5,4,5,0
0.0,17,0,0,0,2,0,0,0,0,0,0,0,2.0,2.0,1,1,5,1,1,0
0.0,17,0,0,0,2,0,0,0,0,0,0,0,2.4,2.4,1,1,4,3,4,0
0.0,17,0,0,0,2,0,0,0,1,0,0,0,1.4,1.0,0,0,5,3,5,0
0.0,17,0,0,0,2,0,0,0,1,0,0,0,1.6,1.6,0,0,5,3,5,0
0.0,17,0,0,0,2,0,0,0,1,0,0,0,3.2,3.2,1,1,4,4,4,0
0.0,17,0,0,0,2,0,0,3,1,0,0,0,2.6,2.4,1,1,4,5,1,0
0.0,17,0,0,0,2,2,0,3,1,0,0,0,3.6,3.2,1,0,3,5,1,0
0.0,17,0,0,0,2,2,1,0,0,0,0,0,2.2,2.4,1,1,4,3,4,0
0.0,17,0,0,0,2,2,1,3,1,0,0,0,2.8,3.0,1,0,3,5,1,0
0.0,17,0,0,0,2,4,0,0,0,0,0,0,2.0,1.6,1,0,3,1,3,0
0.0,17,0,0,0,2,4,1,0,0,0,0,0,1.8,1.6,1,1,4,4,5,0
0.0,17,0,0,0,2,4,1,0,1,0,0,0,2.6,2.8,1,1,4,4,4,0
0.0,17,0,0,0,2,4,1,3,1,0,0,0,2.2,2.2,1,1,4,5,1,0
0.0,17,0,0,0,2,6,0,0,0,0,0,0,2.0,1.8,1,0,3,1,3,0
0.0,17,0,0,0,2,12,1,0,1,0,0,0,1.6,1.4,1,1,4,4,5,0
0.0,17,0,0,0,2,16,0,0,1,0,0,0,2.4,2.0,1,1,4,4,5,0
826.0,17,0,2,0,2,18,0,2,0,1,0,1,1.2,4.0,0,0,0,0,0,0
0.0,17,0,0,0,3,2,0,0,0,0,0,0,3.0,2.6,1,1,4,3,1,0
1030.0,17,0,2,0,3,14,1,3,0,1,1,0,2.57,2.0,0,0,0,0,0,0
0.0,17,0,0,0,4,2,0,3,0,0,0,0,1.8,2.0,1,0,1,3,3,0
540.0,17,0,0,0,4,20,0,2,1,0,0,0,0.82,4.0,0,0,0,0,0,0
8.0,17,0,0,0,5,1,0,2,0,1,0,1,2.9,2.0,0,0,0,0,0,0
1305.0,17,0,1,0,5,13,0,1,1,0,0,0,1.95,4.0,0,0,0,0,0,0
688.0,17,0,2,0,6,0,1,2,0,0,0,1,3.05,1.0,0,0,0,0,0,0
542.0,17,0,2,0,9,6,1,3,1,0,0,0,3.22,1.0,0,0,0,0,0,0
840.0,17,0,0,0,9,7,0,1,0,1,0,0,2.35,3.0,0,0,0,0,0,0
1568.0,17,0,1,0,10,24,0,2,0,0,0,0,0.77,4.0,0,0,0,0,0,0
1717.0,17,0,1,0,10,29,0,3,1,0,0,1,0.52,4.0,0,0,0,0,0,0
1540.0,17,0,1,0,11,15,1,2,0,0,0,1,2.04,3.0,0,0,0,0,0,0
1336.0,17,0,0,0,14,8,0,3,0,0,0,0,2.79,2.0,0,0,0,0,0,0
1400.0,17,0,1,0,14,12,0,3,1,0,0,0,2.52,2.0,0,0,0,0,0,0
114.0,17,0,2,0,14,13,1,2,0,0,0,0,2.2,3.0,0,0,0,0,0,0
515.0,17,0,0,0,18,8,1,2,0,0,0,0,2.65,2.0,0,0,0,0,0,0
1761.0,17,0,0,0,18,25,0,3,0,0,0,0,1.22,4.0,0,0,0,0,0,0
1223.0,17,0,0,0,19,22,0,1,1,0,1,0,1.19,4.0,0,0,0,0,0,0
80.0,17,0,3,1,1,6,0,1,0,1,0,0,2.07,3.0,0,0,0,0,0,0
1300.0,17,0,2,1,2,1,1,2,0,0,0,0,3.0,2.0,0,0,0,0,0,0
907.0,17,0,2,1,2,3,0,3,0,0,0,0,2.36,3.0,0,0,0,0,0,0
747.0,17,0,0,1,2,5,0,3,0,0,0,0,2.51,2.0,0,0,0,0,0,0
563.0,17,0,1,1,2,6,0,0,0,0,1,0,2.33,3.0,0,0,0,0,0,0
859.0,17,0,0,1,2,7,1,3,1,0,0,0,2.88,2.0,0,0,0,0,0,0
585.0,17,0,0,1,2,24,0,2,0,0,0,0,0.18,4.0,0,0,0,0,0,0
549.0,17,0,1,1,3,1,1,2,0,1,0,0,3.34,1.0,0,0,0,0,0,0
2043.0,17,0,0,1,3,4,0,2,0,1,0,0,2.44,3.0,0,0,0,0,0,0
1427.0,17,0,0,1,3,15,0,3,0,0,0,0,1.57,4.0,0,0,0,0,0,0
1346.0,17,0,2,1,3,21,1,3,0,1,0,1,1.64,4.0,0,0,0,0,0,0
1737.0,17,0,0,1,4,4,0,3,1,1,0,0,3.15,1.0,0,0,0,0,0,0
921.0,17,0,0,1,4,12,1,4,0,0,0,0,2.2,3.0,0,0,0,0,0,0
1703.0,17,0,0,1,4,14,1,2,1,1,1,0,2.25,3.0,0,0,0,0,0,0
1017.0,17,0,0,1,4,19,0,1,1,0,0,0,1.07,4.0,0,0,0,0,0,0
414.0,17,0,2,1,4,24,0,1,0,1,0,0,0.7,4.0,0,0,0,0,0,0
283.0,17,0,0,1,5,5,1,1,0,0,0,0,2.33,3.0,0,0,0,0,0,0
1957.0,17,0,1,1,5,8,0,1,0,0,0,0,2.29,3.0,0,0,0,0,0,0
1954.0,17,0,2,1,5,12,0,1,1,1,0,0,1.78,4.0,0,0,0,0,0,0
